Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Turkmenistan;TKM;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;2331358819.76;3010982414.24;3006988216.55;3189539641.32;3208098919.01;3200539816.06;3179225948.58;2561118608.36;2482228439.71;2378759975.45;2450349634.47;2605688065.08;2450564467.58;2904662604.82;3534803921.57;4461978498.87;5977560877.44;6838351088.47;8103901996.37;10276674364.90;12664165103.19;19271523178.81;20214385964.91;22583157894.74;29233333333.33;35164210526.32;39197543859.65;43524210526.32;35799714285.71;36180000000.00;37926285714.29;40761142857.14;
Latin America & the Caribbean (IDA & IBRD countries);TLA;GDP (current US$);NY.GDP.MKTP.CD;76704221426.23;81096175117.22;92824010528.93;93433637676.75;104149617264.79;110871922979.61;121583698791.31;124466899308.88;133896043276.90;149867494589.51;163015313606.54;181597647661.52;203693530719.78;268843413957.11;352626576694.92;368009680646.94;409692119714.99;451158229471.18;510561192693.87;610782093337.93;740181622737.91;857201894715.70;795280130645.61;694238833604.04;697299138222.58;719314861868.75;721612935949.62;761121046318.60;860153018089.79;942513480793.19;1109291526561.11;1382032930571.58;1302750223736.30;1504728330042.59;1719782043041.06;1833546197954.43;1992979900168.41;2186169651678.12;2199531326027.10;1968183536181.81;2177343056577.20;2119124078174.83;1884690459813.34;1921605748729.00;2225389957593.06;2709555291944.01;3186605985307.41;3773842600150.25;4407891293176.81;4129697189270.72;5159341058317.87;5885562189741.39;5942645743012.90;6089029695834.13;6207880304227.69;5300255692640.23;5162837726209.45;5755251917064.24;5581213225245.97;5487957496814.37
Timor-Leste;TLS;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;367087900.00;477457500.00;469461100.00;490400300.00;440732900.00;462261800.00;453796000.00;542795300.00;648492700.00;726881600.00;881826900.00;1054725400.00;1147779600.00;1395524600.00;1447311400.00;1594410800.00;1650608600.00;1599338100.00;1559894900.00;2017924900.00
Middle East & North Africa (IDA & IBRD countries);TMN;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;289169477148.70;296098855932.45;337615371140.59;391913645464.47;402264849037.80;408022862492.97;431551583621.32;447309707381.99;462322650103.22;447229954130.96;504995383613.99;588763692207.40;693743482406.09;806660596776.04;997457093956.94;1235928845842.10;1191950272362.04;1375100698352.84;1555699890932.67;1717407464451.58;1605603770808.54;1585265223315.07;1426043431411.44;1444324321117.94;1420124946945.30;1503870646199.25;
Tonga;TON;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;32506741.72;30036416.96;34139387.89;41567471.67;44667002.01;53260077.43;62242013.33;62068161.07;60863963.96;64248354.54;60058663.31;68195855.61;81667133.45;106657267.37;106344854.99;113563821.58;132201141.45;137066290.55;138489884.39;195990966.96;208871687.56;222100545.63;214991477.85;191504899.65;199214621.13;204849594.93;181116944.41;182763673.18;202246980.25;230657956.83;261797595.14;292232126.56;298513956.16;344428609.01;312377379.30;366840012.44;414523388.46;470714083.43;450643615.18;439878828.01;437006227.16;420540178.57;460379144.99;489235527.40;512350059.42
South Asia (IDA & IBRD);TSA;GDP (current US$);NY.GDP.MKTP.CD;47172093787.30;50333258390.02;53723107291.08;60428041357.07;69181538977.92;74298708606.83;62476963477.06;68735388740.82;72041947230.43;79197830852.53;85739817096.57;91198574992.98;91683239018.08;104815598487.56;126976006269.80;135911848514.72;132651726052.56;153604372185.00;174778829608.02;195756940688.29;236039144469.70;250220927476.37;258876797993.57;274041685077.46;272766689592.13;296607983649.70;314138292882.19;348804397195.79;374801545442.28;378236580071.90;407199618240.67;362272388524.88;384744238020.39;381109482761.83;432336029562.82;479862245751.71;524983483232.18;550725909693.10;558438177755.21;598343804724.10;630429061929.23;645870273837.06;677627487567.09;791002717916.67;917089339402.25;1050585317863.97;1196088039743.31;1504193483987.56;1527472606190.11;1683456769133.31;2060781195903.17;2271837830662.84;2297332203012.90;2357132410757.71;2581822536186.75;2697257705966.27;2923010601938.01;3345716338949.23;3445471615274.75;3591836570466.89
Sub-Saharan Africa (IDA & IBRD countries);TSS;GDP (current US$);NY.GDP.MKTP.CD;29922675704.17;31091393770.83;33685725733.74;38592341348.34;37691842856.92;41973341059.18;45290888058.84;44769808089.49;47880850987.11;54799964810.75;64425030080.11;65550163635.80;73948909000.14;94538254240.71;123608799827.10;136242540797.33;147970482171.75;162585763201.37;179697503231.66;216285794210.64;272705962366.04;381121992902.48;350519103699.09;305247138374.96;266739053360.49;252181962444.31;258985016648.13;295636868778.44;304643909582.57;302833453507.93;340127469754.44;345010172615.46;340483772508.21;317223871236.89;312223643151.27;358023546960.16;369849212686.23;384265406886.70;370894769955.30;375973817003.89;400342778834.96;382158344977.46;416682693415.18;522089123809.80;649419157844.77;771369366390.62;915864936162.21;1062984321742.22;1219226086445.39;1161741728869.48;1376526185708.73;1553945789839.36;1635107344173.13;1742079222307.12;1808737756281.44;1661914707751.22;1540370434904.87;1641784086541.64;1721156393779.70;1766941400078.09
Trinidad and Tobago;TTO;GDP (current US$);NY.GDP.MKTP.CD;535670127.75;584961208.66;619319197.34;678235373.04;711893367.56;736568861.93;723735635.54;761981474.02;758899950.00;779200000.00;821850000.00;896754316.67;1083381044.08;1308799458.96;2042031901.42;2442667573.05;2500410583.79;3138666666.67;3562333458.33;4602416625.00;6235833333.33;6992083333.33;8140416666.67;7763750000.00;7757083333.33;7375918367.35;4794444444.44;4797777777.78;4496852073.47;4323058823.53;5068000000.00;5307905882.35;5439552941.18;4669488516.38;4947205860.01;5329214163.22;5759537726.27;5737751331.64;6043694330.22;6808982520.76;8154338232.96;8824873259.32;9008273720.93;11305459802.07;13280275123.04;15982282462.38;18369361094.39;21641620049.94;27871587349.54;19172165225.50;22157948396.20;25433011405.30;25763220107.01;27268478564.55;27615843098.09;25062893969.33;22284780326.89;22474828527.18;23808146747.80;24269714809.91
Tunisia;TUN;GDP (current US$);NY.GDP.MKTP.CD;;;;;;991047619.05;1040952380.95;1085714285.71;1214666666.67;1289904761.90;1439238095.24;1685217058.71;2237476420.04;2730787476.28;3545933562.43;4328610489.68;4507929104.48;5109324009.32;5968044209.51;7188191881.92;8744134354.16;8428513568.25;8133401049.60;8350176782.56;8254891864.06;8410185739.96;9018136020.15;9696271268.25;10096292842.15;10102075213.32;12290568181.82;13074782608.70;15497286295.79;14608946896.48;15632463424.28;18030876599.34;19587322786.11;20746360430.42;21803372266.62;22943685719.10;21473188881.59;22066101341.49;23142294436.24;27453084982.54;31183139301.49;32273007553.57;34378437265.21;38908069299.20;44856586316.05;43454935940.16;44050929160.26;45810626509.45;45044112939.37;46251061734.47;47632326088.24;43173480831.97;41801210428.31;39802430354.63;39770297328.95;38796687568.16
Turkey;TUR;GDP (current US$);NY.GDP.MKTP.CD;13995067817.51;7988888888.89;8922222222.22;10355555555.56;11177777777.78;11966666666.67;14100000000.00;15644444444.44;17500000000.00;19466666666.67;17086956521.74;16256619963.80;20431095406.36;25724381625.44;35599913836.43;44633707242.76;51280134554.29;58676813687.37;65147022485.79;89394085658.20;68789289565.74;71040020140.44;64546332580.76;61678280115.50;59989909457.84;67234948264.60;75728009962.79;87172789528.33;90852814004.99;107143348667.09;150676291094.21;150027833333.33;158459130434.78;180169736363.64;130690172297.30;169485941048.04;181475555282.56;189834649111.26;275967393984.83;256385525189.99;274302959127.24;201753343273.96;240248965617.67;314595397485.46;408865286824.67;506314592066.54;557076027808.82;681321211458.13;770449330198.35;649289324631.26;776967610957.29;838785707000.17;880555967207.49;957799371565.73;938934394763.92;864314287105.73;869683121562.53;858988610574.04;778381859840.94;761425499358.16
Tuvalu;TUV;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8824447.74;9365165.91;9742949.47;9630762.95;10886825.56;11025945.14;12334846.23;12700905.45;12757632.87;13687141.11;13742057.05;13196544.95;15450994.24;18231078.54;21534931.61;21839098.89;22902861.45;27030374.03;30290219.76;27101076.28;31823518.62;38711810.21;37671774.69;37509075.11;37290607.54;35492074.22;36547799.58;40619251.99;42588164.97;47271463.33
Tanzania;TZA;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5100405772.46;4420168102.39;4258743262.83;4956588278.56;4601413263.53;4257702196.54;4510846967.87;5255221424.81;6496195450.61;7683852496.84;12270448700.20;12711213451.03;13375976353.70;13581644245.74;14142035080.28;15224257698.48;16675948414.76;18399046025.27;18649590248.26;21843529024.92;27941177434.51;29081425282.29;32014249841.42;34657139495.40;39650530214.33;45680532613.76;49964788814.09;47378599025.30;49774021003.07;53320625958.56;58001200572.40;63177068174.55
Uganda;UGA;GDP (current US$);NY.GDP.MKTP.CD;423008385.74;441524109.01;449012578.62;516147798.74;589056603.77;884873949.58;925770308.12;967647058.82;1037815126.05;1169047619.05;1260084033.61;1417787114.85;1491596638.66;1702521008.40;2100142653.35;2359555555.56;2447300000.00;2936470588.24;2420260869.57;2139025000.00;1244610000.00;1337300000.00;2177500000.00;2240333333.33;3615647477.05;3519666338.52;3923232122.13;6269511614.66;6508931651.67;5276480986.00;4304398865.88;3321729057.12;2857457860.05;3220439044.19;3990430446.71;5755818947.42;6044585326.94;6269333313.17;6584815846.53;5998563257.95;6193246837.10;5840503868.57;6178563590.89;6606884390.78;7939487473.86;9239221858.56;9977647644.70;11902564401.32;14440404021.49;25019909334.67;26558906013.77;27752712167.48;27188666946.71;28791625559.23;32472363451.88;32248116583.68;29078719934.00;30756466548.05;32916147253.27;35165157016.91
Ukraine;UKR;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;64087694038.23;74703517902.66;82709161099.12;81456918678.50;77464561149.51;73942235330.44;65648559903.06;52549555149.20;48213868178.09;44558077827.14;50150399791.65;41883241471.74;31580639045.45;31261527363.14;37972301334.67;42351593887.28;50084197498.45;64819702951.68;86057915585.30;107647920792.08;142579603960.40;179816790704.74;117113410001.03;136013155905.04;163159671670.27;175781379051.43;183310146378.08;133503411375.74;91030959454.70;93355993628.50;112190355158.18;130901858421.72;153781069118.15
Upper middle income;UMC;GDP (current US$);NY.GDP.MKTP.CD;223788257955.51;203962582854.30;214715495596.10;224356887848.28;253743218694.26;281617106855.54;309762649710.12;313977495572.88;331175843222.33;371052239276.51;406482864339.86;444576545696.16;507195651305.96;661253580572.76;850914118373.93;939176707629.80;1024359892608.01;1148092802519.25;1224357072182.70;1471637023379.99;1709230648464.93;1867158900472.76;1843197215790.25;1798047979291.16;1853302893525.16;1948403124163.07;2000176141954.54;1987282070672.94;2191606020535.20;2296615537172.77;2675704948544.13;2992159510784.15;2930404181679.89;3199054138998.58;3493402576777.94;3914104316272.51;4274727957033.14;4538477361298.31;4362675319225.71;4176815175485.57;4612564111643.89;4666447813004.22;4707254626420.46;5283772927582.54;6313275086192.50;7570571319133.60;9027337118240.16;11196891343300.70;13671606582864.20;13263875342761.80;16223438101875.90;19402769722100.00;20788268583622.60;22031378746747.70;22730001475259.20;21352171851051.40;21338913049379.80;23580671477850.70;25273285727694.10;25741843596304.40
Uruguay;URY;GDP (current US$);NY.GDP.MKTP.CD;1242289239.20;1547388781.43;1710004407.23;1539681490.78;1975701816.47;1890769326.14;1809183974.53;1597721080.01;1593675330.16;2004435483.87;2137096774.19;2807258064.52;2189418001.38;3964295672.52;4090209681.97;3538283322.08;3667161241.48;4114667062.65;4910257282.93;7181185277.99;10163020115.73;11048335541.49;9178802162.66;5102281256.00;4850241442.18;4732017873.38;5880112788.41;7367494080.40;8213515458.51;8438951476.07;9298839655.23;11205971155.28;12878199880.98;15002106518.48;17474647792.38;19297663096.55;20515543039.21;23969823008.97;25385928193.17;23983945187.57;22823255803.07;20898788417.44;13606494597.29;12045631091.17;13686329889.61;17362857684.87;19579457964.75;23410572633.29;30366213118.41;31660911278.56;40284481653.43;47962439302.67;51264390114.23;57531233351.21;57236013087.71;53274304222.18;52687612262.18;59530088537.33;59596885024.35;56045912952.97
United States;USA;GDP (current US$);NY.GDP.MKTP.CD;543300000000.00;563300000000.00;605100000000.00;638600000000.00;685800000000.00;743700000000.00;815000000000.00;861700000000.00;942500000000.00;1019900000000.00;1073303000000.00;1164850000000.00;1279110000000.00;1425376000000.00;1545243000000.00;1684904000000.00;1873412000000.00;2081826000000.00;2351599000000.00;2627334000000.00;2857307000000.00;3207042000000.00;3343789000000.00;3634038000000.00;4037613000000.00;4338979000000.00;4579631000000.00;4855215000000.00;5236438000000.00;5641580000000.00;5963144000000.00;6158129000000.00;6520327000000.00;6858559000000.00;7287236000000.00;7639749000000.00;8073122000000.00;8577554457000.00;9062818202000.00;9630664202000.00;10252345464000.00;10581821399000.00;10936419054000.00;11458243878000.00;12213729147000.00;13036640230000.00;13814611414000.00;14451858656000.00;14712844084000.00;14448933025000.00;14992052727000.00;15542581104000.00;16197007349000.00;16784849196000.00;17527163695000.00;18224704440000.00;18714960538000.00;19519353692000.00;20580159776000.00;21433226000000.00
Uzbekistan;UZB;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13360607917.88;13677622222.22;12941297376.09;13099013835.51;12899156990.62;13350468917.41;13948892215.57;14744603773.58;14988971210.84;17078465982.03;13760513969.31;11401421329.20;9687788512.80;10134453435.46;12030023547.88;14307509838.81;17330833852.92;22311393927.88;29549438883.83;33689223673.26;46679875793.57;56516280748.38;63628854498.50;68997168337.68;76658542757.47;81847410181.80;81779012350.88;59159945320.57;50392607758.23;57921286440.35
St. Vincent and the Grenadines;VCT;GDP (current US$);NY.GDP.MKTP.CD;13066557.78;13999883.33;14524878.96;13708219.10;14758210.35;15108207.43;16099865.83;15835177.93;15350000.00;16650000.00;18450000.00;20051648.18;27585488.99;30165373.62;32924215.86;33237164.72;32792480.97;49353161.85;60844771.48;71096359.63;82340339.63;102086539.26;113759203.33;122255349.63;135024987.78;145641705.19;160846656.67;175580647.41;200726712.59;214745002.22;240365262.59;254829629.63;277954111.11;286307814.81;289438481.48;316008481.48;331489703.70;347770000.00;373619851.85;390719148.15;396261370.37;430039296.30;461883444.44;481806296.30;521975111.11;550728666.67;610930037.04;684446259.26;695428851.85;674922481.48;681225925.93;676129629.63;692933333.33;721207407.41;727714814.81;755400000.00;774429629.63;792177777.78;811300000.00;824718518.52
Venezuela, RB;VEN;GDP (current US$);NY.GDP.MKTP.CD;7779090909.09;8189090909.09;8946969696.97;9753333333.33;8099318181.82;8427777777.78;8781333333.33;9250000000.00;10034444444.44;10285111111.11;11561111111.11;12986590909.09;13977727272.73;17035581395.35;26100930232.56;27464651162.79;31419534883.72;36210697674.42;39316279069.77;48310930232.56;59116511627.91;66327441860.47;67736744186.05;67556279069.77;60010285714.29;61965466666.67;60391604938.27;48029034482.76;60226413793.10;43526253602.31;48598315565.03;53476971830.99;60401798245.61;60065011013.22;58418666666.67;77407726244.34;70543211119.10;85843534588.62;91331203433.16;97976886247.32;117140723529.41;122903960204.51;92893587733.65;83620628582.11;112453382329.62;145510008134.75;183477522123.89;230364012575.69;315953388510.68;329787628928.47;393192354510.65;316482190800.36;381286237847.67;371005379786.57;482359318767.70;;;;;
British Virgin Islands;VGB;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Virgin Islands (U.S.);VIR;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3269000000.00;3453000000.00;3799000000.00;4439000000.00;4504000000.00;4803000000.00;4250000000.00;4203000000.00;4339000000.00;4239000000.00;4095000000.00;3762000000.00;3622000000.00;3748000000.00;3863000000.00;3855000000.00;;
Vietnam;VNM;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;14094687820.74;26336616250.44;36658108850.31;25423812648.59;6293304974.59;6471740805.57;9613369520.42;9866990236.44;13180953598.17;16286433533.32;20736164458.95;24657470574.75;26843700441.55;27209602050.05;28683659006.78;31172518403.32;32685198735.31;35064105500.83;39552513316.07;45427854693.26;57633255618.27;66371664817.04;77414425532.25;99130304099.13;106014659770.22;115931749697.24;135539438559.71;155820001920.49;171222025117.38;186204652922.26;193241108709.54;205276172134.90;223779865815.18;245213686369.16;261921244843.17
Vanuatu;VUT;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;119258835.34;121185497.57;113781795.82;114501912.52;117389554.19;144482515.37;131856420.70;126498935.34;139464173.55;158351368.43;154013202.12;168879207.24;201334169.05;209088824.61;200491853.17;233701301.49;249333250.08;261370044.49;272771209.11;262293410.71;268006972.69;272014693.05;257926881.72;262596597.80;314471328.07;364996869.13;394962552.34;439376794.09;526428309.95;607958616.14;610066628.69;700804286.22;792149700.68;781702874.11;801787555.86;814954306.97;759689950.93;804332795.58;880043553.75;914700508.22;934239973.81
